time,seconds_elapsed,relativeAltitude,pressure
1671363328383097600,131.07109765625,-0.5548858642578125,999.78271484375
1671363329383675600,132.07167553710937,-0.5628128051757812,999.7834777832031
1671363330384256500,133.07225659179687,-0.5548858642578125,999.78271484375
1671363331384826600,134.07282666015624,-0.5522384643554688,999.7824859619141
1671363332385404700,135.07340478515624,-0.5522384643554688,999.7824859619141
1671363333385982500,136.073982421875,-0.5548858642578125,999.7826385498047
1671363334386557700,137.0745576171875,-0.5548858642578125,999.7826385498047
1671363335387135500,138.07513549804688,-0.5628128051757812,999.7834014892578
1671363336387710500,139.07571044921875,-0.5601654052734375,999.7833251953125
1671363337388286500,140.07628637695314,-0.5601654052734375,999.7833251953125
1671363338388862700,141.07686279296874,-0.5443115234375,999.7813415527344
1671363339389440500,142.0774404296875,-0.5443115234375,999.7813415527344
1671363340390013400,143.07801342773436,-0.5628128051757812,999.7834777832031
1671363341390593500,144.07859350585937,-0.5628128051757812,999.7834777832031
1671363342391505400,145.07950537109375,-0.5628128051757812,999.7834777832031
1671363343391742500,146.07974243164062,-0.5628128051757812,999.7837066650391
1671363344392318500,147.080318359375,-0.5628128051757812,999.7834014892578
1671363345392904400,148.08090454101563,-0.5443115234375,999.7813415527344
1671363346393475600,149.0814755859375,-0.5443115234375,999.7813415527344
1671363347394051600,150.08205151367187,-0.5548858642578125,999.7825622558594
1671363348394627600,151.08262768554687,-0.5628128051757812,999.7836303710938
1671363349395200500,152.08320043945312,-0.5680923461914062,999.7843170166016
1671363350395780600,153.08378051757813,-0.6130142211914062,999.7894287109375
1671363351396352500,154.0843525390625,-0.6288681030273438,999.7914886474609
1671363352396932600,155.0849326171875,-0.6341552734375,999.7919464111328
1671363353397506600,156.08550659179687,-0.6367950439453125,999.79248046875
1671363354398085600,157.08608569335937,-0.671142578125,999.7964477539062
1671363355398655700,158.08665576171876,-0.671142578125,999.7966003417969
1671363356399232500,159.087232421875,-0.6896438598632812,999.7987365722656
1671363357399812400,160.08781225585938,-0.69757080078125,999.7995758056641
1671363358400386600,161.08838647460936,-0.69757080078125,999.7995758056641
1671363359400963600,162.08896362304688,-0.6949234008789062,999.7993469238281
1671363360401544400,163.08954443359374,-0.6790695190429688,999.7972869873047
1671363361402117400,164.09011743164064,-0.665863037109375,999.7956848144531
1671363362402694400,165.0906943359375,-0.6579360961914062,999.7949981689453
1671363363403267600,166.091267578125,-0.6315078735351562,999.7918701171875
1671363364403849700,167.091849609375,-0.6315078735351562,999.7917175292969
1671363365404419600,168.09241967773437,-0.6288681030273438,999.7913360595703
1671363366404994600,169.09299462890624,-0.6130142211914062,999.7894287109375
1671363367405579500,170.09357958984376,-0.5865936279296875,999.7864532470703
1671363368406149600,171.09414965820312,-0.5839462280273438,999.7859954833984
1671363369406728400,172.094728515625,-0.5654525756835938,999.7840118408203
1671363370407309600,173.0953095703125,-0.5654525756835938,999.7838592529297
1671363371407880400,174.09588037109376,-0.5654525756835938,999.7838592529297
1671363372408454700,175.09645458984374,-0.5733795166015625,999.7846984863281
1671363373409035800,176.09703588867188,-0.5733795166015625,999.7846984863281
1671363374409606400,177.0976064453125,-0.57073974609375,999.7845458984375
1671363375410185500,178.098185546875,-0.57073974609375,999.7845458984375
1671363376410760700,179.0987607421875,-0.5680923461914062,999.7841644287109
1671363377411344600,180.0993447265625,-0.5654525756835938,999.7840881347656
1671363378411912700,181.09991259765624,-0.5522384643554688,999.7821807861328
1671363379412489700,182.10048974609376,-0.5522384643554688,999.7821807861328
1671363380413068500,183.1010686035156,-0.5495986938476562,999.7820281982422
1671363381413643500,184.1016435546875,-0.5522384643554688,999.7822570800781
1671363382414218800,185.10221875,-0.5786666870117188,999.7853088378906
1671363383414794800,186.10279467773438,-0.5865936279296875,999.7863006591797
1671363384415370500,187.10337060546874,-0.5971603393554688,999.7878265380859
1671363385415945500,188.10394555664064,-0.6050872802734375,999.7884368896484
1671363386416523500,189.1045234375,-0.6050872802734375,999.7884368896484
1671363387417100500,190.1051005859375,-0.6156539916992188,999.7896575927734
1671363388417673500,191.10567358398438,-0.6130142211914062,999.7895050048828
1671363389418251500,192.10625146484375,-0.6156539916992188,999.7896575927734
1671363390418828500,193.10682861328124,-0.6130142211914062,999.7895050048828
1671363391419407600,194.10740771484376,-0.5918731689453125,999.7871398925781
1671363392419978500,195.107978515625,-0.5865936279296875,999.7863006591797
1671363393420896500,196.108896484375,-0.5839462280273438,999.7861480712891
1671363394421139500,197.10913940429688,-0.576019287109375,999.78515625
1671363395421709600,198.10970947265625,-0.576019287109375,999.7850036621094
1671363396422285600,199.11028564453125,-0.57073974609375,999.7846221923828
1671363397422860500,200.11086059570312,-0.5654525756835938,999.7838592529297
1671363398423609600,201.11160961914064,-0.5601654052734375,999.7832489013672
1671363399424018700,202.11201879882813,-0.557525634765625,999.7827911376953
1671363400424596500,203.11259643554686,-0.557525634765625,999.7827911376953
1671363401425164500,204.11316455078125,-0.5601654052734375,999.7833251953125
1671363402425745400,205.1137453613281,-0.5628128051757812,999.7837066650391
1671363403426324500,206.11432446289064,-0.5628128051757812,999.7837066650391
1671363404426900700,207.11490063476563,-0.5628128051757812,999.7837066650391
1671363405427473700,208.1154736328125,-0.602447509765625,999.7882843017578
1671363406428048600,209.11604858398437,-0.602447509765625,999.7882843017578
1671363407428625700,210.11662573242188,-0.6050872802734375,999.7884368896484
1671363408429197600,211.11719750976562,-0.6183013916015625,999.7902679443359
1671363409429776600,212.1177766113281,-0.6183013916015625,999.7902679443359
1671363410430353700,213.11835375976563,-0.60772705078125,999.7890472412109
1671363411430931500,214.11893139648438,-0.60772705078125,999.7890472412109
1671363412431509500,215.1195095214844,-0.6235809326171875,999.7908782958984
1671363413432085500,216.12008544921875,-0.6235809326171875,999.7908782958984
1671363414432660500,217.12066040039062,-0.6235809326171875,999.7908782958984
1671363415433240600,218.12124047851563,-0.6315078735351562,999.7918701171875
1671363416433812700,219.1218127441406,-0.6315078735351562,999.7918701171875
1671363417434387700,220.1223876953125,-0.6183013916015625,999.7899627685547
1671363418435174400,221.12317431640625,-0.6183013916015625,999.7899627685547
1671363419435538400,222.12353833007813,-0.620941162109375,999.7906494140625
1671363420436117800,223.12411767578126,-0.620941162109375,999.7906494140625
1671363421436695600,224.12469555664063,-0.620941162109375,999.7906494140625
1671363422437268500,225.1252685546875,-0.639434814453125,999.7926330566406
1671363423438019600,226.12601953125,-0.6579360961914062,999.7949981689453
1671363424438429700,227.1264296875,-0.665863037109375,999.7958374023438
1671363425439003400,228.12700341796875,-0.665863037109375,999.7959136962891
1671363426439575600,229.12757543945312,-0.6685028076171875,999.7960662841797
1671363427440149500,230.1281494140625,-0.671142578125,999.7962951660156
1671363428440727600,231.1287275390625,-0.6764297485351562,999.7969818115234
1671363429441303600,232.12930346679687,-0.671142578125,999.7962951660156
1671363430441877500,233.12987744140625,-0.671142578125,999.7962951660156
1671363431442454500,234.13045458984374,-0.671142578125,999.7962951660156
1671363432443033300,235.13103344726562,-0.671142578125,999.7966003417969
1671363433443610600,236.13161059570314,-0.6764297485351562,999.7970581054688
1671363434444186600,237.1321865234375,-0.6764297485351562,999.7971343994141
1671363435444765400,238.13276538085938,-0.684356689453125,999.7979736328125
1671363436445335600,239.13333544921875,-0.684356689453125,999.7979736328125
1671363437445915400,240.13391528320312,-0.6817169189453125,999.7975921630859
1671363438446605600,241.13460546875,-0.6632156372070312,999.7955322265625
1671363439447072500,242.13507250976562,-0.6473617553710938,999.7935485839844
1671363440447642600,243.135642578125,-0.6447219848632812,999.7934722900391
1671363441448218600,244.13621850585938,-0.6420822143554688,999.7929382324219
1671363442448799500,245.13679956054688,-0.6367950439453125,999.7924041748047
